,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
15801,708,0,1,34,3,0.0,1,0,1,121457.88
10518,632,2,1,48,6,126066.26,1,1,0,64345.61
5644,738,1,0,37,8,100565.94,1,1,1,128799.86
3766,584,1,1,36,4,82696.09,2,0,0,83058.14
3440,722,0,0,47,2,88011.4,1,1,1,90655.94
12043,566,2,0,35,1,123042.0,1,1,0,66245.44
12324,654,1,0,32,2,0.0,1,1,1,51972.92
7357,615,1,0,29,7,143330.56,2,1,1,126396.01
6806,478,0,1,35,1,92474.05,1,1,0,178626.07
9879,486,2,1,62,9,118356.89,2,1,0,168034.83
2143,819,0,1,38,9,122334.26,2,1,1,181507.44
5104,714,1,1,44,7,0.0,1,0,1,6923.11
5073,644,2,1,34,9,112746.54,2,0,0,141230.07
1571,594,0,1,23,5,156267.59,1,1,0,160968.44
4079,583,0,0,31,4,158978.79,1,1,0,12538.92
1122,698,2,1,56,1,112414.81,2,0,0,93982.02
2786,511,2,0,40,9,124401.6,1,1,0,198814.24
14527,534,0,0,49,7,0.0,1,1,0,13566.48
2967,579,2,0,39,5,117833.3,3,0,0,5831.0
2504,619,1,0,45,0,0.0,2,0,0,113645.4
5988,850,0,1,35,2,0.0,2,1,1,56991.66
11657,608,0,1,50,6,0.0,1,1,0,93568.77
8867,457,0,0,38,7,164496.99,1,1,1,163327.27
11000,670,0,0,45,9,104930.38,1,1,0,155921.81
7164,780,2,1,34,5,94108.54,2,1,0,177235.21
11540,524,1,0,32,6,0.0,1,1,1,132861.9
728,673,0,0,40,5,137494.28,1,1,0,81753.92
7587,594,1,0,38,7,96858.35,1,1,0,77511.45
7543,777,0,1,43,1,0.0,2,1,0,21785.91
412,745,1,0,31,3,124328.84,1,1,1,140451.52
11338,642,2,0,56,6,103244.86,2,1,0,143049.72
9708,737,2,0,22,10,111543.26,2,0,0,106327.85
5745,629,1,1,32,3,0.0,2,1,1,15404.64
7668,526,2,1,61,6,133845.28,2,1,1,45180.8
825,464,2,1,33,8,164284.72,2,1,1,3710.34
3267,707,2,0,40,3,109628.44,1,1,0,189366.03
3974,761,1,1,27,8,0.0,2,1,0,63297.7
8808,753,0,0,36,7,128518.98,1,1,1,44567.83
8306,770,0,0,33,4,0.0,1,1,0,26080.54
417,556,0,0,39,9,89588.35,1,1,1,94898.1
11261,552,0,1,42,9,133701.07,2,1,0,101069.71
9817,690,1,0,30,5,0.0,2,0,1,78700.03
6748,756,0,1,31,10,122647.32,1,0,0,61666.87
8967,835,0,1,25,7,0.0,2,1,1,83449.65
12377,850,2,0,45,5,103909.86,1,1,0,60083.11
11088,780,2,0,37,10,95196.26,1,1,0,126310.39
15379,505,2,0,33,3,106506.77,3,1,0,45445.78
2082,811,1,1,39,7,0.0,2,1,1,177519.39
8945,542,1,1,35,2,174894.53,1,1,1,22314.55
10738,466,2,0,47,5,102085.72,1,1,1,183536.24
12161,630,0,1,55,2,0.0,1,1,1,106202.07
3373,644,0,1,37,2,186347.97,2,1,0,92809.73
5726,688,1,0,46,8,155681.72,1,1,0,26287.21
4107,601,0,0,40,3,92055.36,1,0,1,164652.02
10636,730,1,0,39,6,140094.59,1,1,0,172450.04
4380,438,2,1,59,7,127197.14,1,1,0,51565.98
7723,691,1,1,35,6,0.0,2,0,1,178038.17
1066,731,0,0,52,10,0.0,1,1,1,24998.75
3913,553,2,1,53,5,127997.83,1,1,0,165378.66
13479,720,2,0,29,7,106230.92,1,1,1,69903.93
5536,636,1,1,45,3,0.0,2,1,1,159463.8
8002,590,1,1,37,1,0.0,2,0,0,133535.99
5387,669,1,1,22,10,0.0,2,1,0,176163.74
5732,538,1,1,40,8,0.0,2,1,1,25554.4
11690,661,1,0,42,9,75361.44,1,1,0,27608.12
2738,650,1,1,41,3,128808.65,3,0,0,113677.53
5052,662,0,1,38,0,105271.56,1,0,1,179833.45
4000,520,0,1,38,5,0.0,2,1,0,163185.76
9760,652,0,1,31,2,119148.55,1,0,0,149740.22
2427,798,2,0,49,5,132571.67,1,1,1,31686.33
11938,738,2,0,57,9,148384.64,1,0,0,155047.11
6833,675,0,0,34,10,84944.58,1,0,0,146230.63
10123,781,0,0,27,7,186558.55,1,1,1,175071.29
1687,850,1,1,37,4,137204.77,1,1,1,28865.59
851,667,2,0,48,1,97133.92,2,0,0,113316.77
11738,584,2,0,37,10,134171.8,4,1,1,70927.11
6303,788,2,0,49,4,137455.99,1,1,0,184178.29
9087,714,0,1,35,3,0.0,2,1,1,95623.28
12784,459,2,1,46,7,110356.42,1,1,0,4969.13
14593,740,1,1,43,9,0.0,1,1,0,199290.68
5878,604,2,1,36,10,113546.3,1,1,1,134875.37
8527,694,1,1,39,3,0.0,1,1,1,95625.03
2839,558,2,0,32,1,108262.87,1,1,1,6935.31
11279,513,0,1,44,1,63562.02,2,0,1,52629.73
4611,555,2,1,48,3,142055.41,2,0,1,79134.78
9540,727,2,1,46,3,115248.11,4,1,0,130752.01
9207,682,0,0,52,5,112670.48,1,1,0,21085.17
11008,641,0,1,33,2,146193.6,2,1,1,55796.83
9823,551,0,0,26,2,144258.52,1,1,0,49778.79
2489,714,0,1,28,6,122724.37,1,1,1,67057.27
11922,691,1,1,36,7,129934.64,1,0,0,75664.56
6905,687,0,0,35,1,110752.15,2,1,1,47921.22
7390,596,1,1,20,3,187294.46,1,1,0,103456.47
11443,694,2,0,58,1,143212.22,1,0,0,102628.56
2849,497,0,1,41,9,0.0,1,0,0,22074.48
14069,586,2,0,36,5,103700.69,1,1,0,194072.56
6665,506,1,1,32,8,0.0,2,0,1,182692.8
5881,794,1,1,31,0,144880.34,2,0,1,175643.44
10262,633,0,0,47,0,0.0,1,1,1,6342.84
4452,812,1,0,49,8,66079.45,2,0,0,91556.57
9949,850,0,0,47,9,137301.87,1,1,0,44351.77
7421,634,1,0,36,1,0.0,1,1,1,143960.72
13600,729,1,0,42,7,0.0,2,1,0,58268.2
9827,602,1,1,33,5,0.0,2,0,1,64038.34
12838,771,0,1,50,3,105229.72,1,1,1,16281.68
6484,719,1,1,44,2,0.0,2,1,0,196582.19
2479,652,0,0,40,8,84390.8,2,0,1,107876.2
6617,678,2,0,54,1,123699.28,2,0,1,105221.76
10457,743,1,1,43,2,161807.18,2,0,1,93228.86
11151,649,0,0,56,8,156974.26,1,1,0,89405.26
13515,775,0,0,30,5,0.0,1,1,0,193880.6
15475,446,1,0,45,10,125191.69,1,1,1,128260.86
11251,555,2,1,62,4,119817.33,1,0,1,43507.1
13245,754,2,0,48,7,141819.02,1,1,0,93550.53
14061,543,2,1,41,6,143350.41,1,1,1,192070.16
2141,674,0,1,18,7,0.0,2,1,1,55753.12
13296,766,2,1,27,5,126285.73,1,1,0,177614.17
11310,677,0,0,56,0,119963.45,1,0,0,158325.87
5188,663,1,1,30,4,0.0,3,1,0,101371.05
15463,691,0,1,41,2,0.0,1,1,1,56850.92
12237,804,0,0,50,4,0.0,1,1,1,8546.87
11548,644,2,0,32,8,141528.88,1,1,1,167087.34
2744,694,1,1,38,7,121527.4,1,1,0,113481.02
7253,779,1,0,55,0,133295.98,1,1,0,22832.71
13284,644,0,1,48,8,0.0,2,0,1,44965.54
3506,445,1,1,45,10,0.0,2,0,1,90977.48
1679,712,0,0,42,1,87842.98,1,0,0,92223.59
4249,531,0,1,44,3,0.0,2,1,1,34416.79
3147,752,1,1,44,6,83870.33,1,1,0,178722.24
8130,704,0,1,47,5,0.0,2,1,1,145338.61
10486,568,1,0,43,9,0.0,1,1,0,125870.79
7004,670,0,0,50,8,138340.06,1,0,1,3159.15
15125,709,0,0,43,8,0.0,2,0,0,168035.62
580,701,1,1,36,8,0.0,2,1,0,169161.46
9662,748,1,1,39,3,0.0,2,1,1,123998.52
12991,737,0,1,43,0,80090.93,1,1,0,39920.0
4070,676,1,1,48,1,131659.59,2,0,1,14152.15
13500,608,1,0,63,3,139529.93,2,1,1,175696.16
3343,474,0,1,37,3,98431.37,1,0,0,75698.44
13184,597,1,0,30,2,119370.11,1,1,1,182726.22
7404,733,0,1,39,1,0.0,2,1,1,141841.31
12775,586,0,0,46,0,0.0,3,0,1,131553.82
3672,750,0,1,43,6,113882.31,1,1,1,74564.41
559,850,1,0,70,5,0.0,1,1,1,705.18
5237,554,1,1,26,8,149134.46,1,1,1,177966.24
7805,635,0,1,34,3,134692.4,2,1,1,83773.02
13407,651,2,0,45,6,86714.06,1,1,0,85869.89
11041,553,2,1,53,5,127997.83,1,1,0,165378.66
512,735,1,1,34,5,0.0,2,0,0,71095.41
12921,676,0,0,40,2,147803.48,1,1,0,95181.06
1081,461,1,0,35,8,0.0,1,1,0,132295.95
1664,773,0,1,52,4,0.0,1,0,1,144113.42
9204,646,0,0,30,5,0.0,2,1,0,13935.32
1931,573,0,0,26,4,129109.02,1,0,0,149814.68
15412,764,2,0,39,9,138341.51,1,1,0,50072.94
1150,700,0,0,27,6,137963.07,1,0,0,8996.79
2838,850,1,0,36,2,155180.56,2,0,0,169415.54
5949,742,2,0,44,8,107926.02,1,0,1,17375.27
8308,556,0,1,36,7,154872.08,2,1,1,32044.64
8932,713,1,0,26,4,122857.46,2,1,0,144682.17
15595,756,2,0,60,3,115924.89,1,1,0,93524.19
14262,535,0,1,38,2,119272.29,1,0,0,195896.59
5177,591,1,0,27,5,107812.67,1,0,1,162501.83
11867,492,2,0,52,8,125396.24,1,1,0,10014.72
14098,660,1,0,42,5,0.0,3,1,1,189016.24
830,684,0,0,34,6,0.0,2,1,1,130928.22
8311,555,2,1,42,6,107104.5,1,1,1,41304.44
4752,659,0,1,54,8,133436.52,1,1,0,56787.8
15548,546,0,1,34,4,165363.31,2,1,1,25744.13
15490,673,0,0,43,5,168069.73,1,1,1,146992.24
15831,460,0,0,27,7,0.0,2,1,0,156150.08
635,696,1,0,51,5,0.0,2,1,0,55022.43
4465,633,2,1,30,2,109786.82,2,1,1,139712.81
12556,502,0,0,42,8,159660.8,3,1,0,113931.57
6799,760,0,1,38,6,162888.73,1,1,0,91098.76
7987,812,0,1,32,5,133050.97,2,1,0,89385.92
7079,595,2,1,30,9,130682.11,2,1,1,57862.88
6966,663,0,1,22,6,0.0,2,0,1,131827.15
15202,434,2,1,55,8,109339.17,2,1,0,96405.88
4142,637,0,0,63,5,0.0,1,1,0,28092.77
7027,464,2,1,37,4,155994.15,1,0,0,143665.44
9183,543,0,1,42,7,0.0,1,1,1,56650.47
876,502,2,0,32,1,173340.83,1,0,1,122763.95
4869,669,0,1,50,4,149713.61,3,1,1,124872.42
5315,683,0,1,36,5,115350.63,1,1,1,122305.91
5222,550,0,0,22,7,139096.85,1,1,0,129890.94
4,850,1,0,43,2,125510.82,1,1,1,79084.1
3051,762,0,1,53,1,102520.37,1,1,1,170195.4
5691,744,1,1,44,5,120654.68,1,1,0,82290.81
3124,760,0,1,39,6,178585.46,1,1,0,67131.3
14599,410,0,1,33,6,125789.69,1,0,0,66333.56
15328,674,2,0,44,4,131593.85,1,0,1,171345.02
10852,698,2,1,56,1,112414.81,2,0,0,93982.02
2491,612,1,0,26,4,0.0,2,1,1,179780.74
15338,659,0,0,49,1,0.0,1,1,0,116249.72
13365,699,0,1,40,7,0.0,1,0,1,152876.13
3854,687,2,1,33,9,135962.4,2,1,0,121747.96
13125,723,2,0,47,10,90450.0,2,0,0,103379.31
4777,548,0,0,33,1,80107.83,2,0,1,82245.67
9907,481,0,0,28,10,0.0,2,1,0,145215.96
14640,596,2,1,48,2,131326.47,1,0,0,1140.02
7509,545,2,1,37,9,95829.13,2,0,1,104936.88
14905,675,0,0,38,1,104016.88,1,0,0,22068.83
6457,615,1,1,51,6,81818.49,1,1,1,169149.38
6293,534,0,1,27,9,0.0,2,1,0,161344.13
1148,613,1,1,34,3,0.0,1,1,1,41724.72
11453,743,2,1,59,5,108585.35,1,1,1,192127.22
574,848,1,1,40,3,110929.96,1,1,1,30876.84
3769,698,0,1,47,5,156265.31,2,0,0,1055.66
11928,775,0,0,30,5,0.0,1,1,0,193880.6
4146,658,0,0,24,2,0.0,2,1,1,84694.49
853,653,0,0,43,6,0.0,2,1,1,7330.59
10174,501,1,1,43,6,104533.24,1,0,0,81123.59
10966,795,1,0,56,5,0.0,1,1,0,35418.69
5919,645,1,1,49,8,0.0,2,1,0,162012.6
13121,753,2,0,38,1,117314.92,1,1,0,122021.33
13403,625,0,1,43,8,201696.07,1,1,0,133020.9
9358,837,0,0,29,9,0.0,2,1,1,41866.26
6614,689,0,1,34,1,165312.27,1,1,0,155495.63
6002,701,0,0,41,2,0.0,1,1,0,47856.78
9163,608,0,0,47,6,0.0,1,1,1,126012.57
10893,652,0,0,51,3,0.0,1,1,0,173989.47
4495,789,0,0,32,7,69423.52,1,1,0,107499.39
8173,757,2,1,31,1,127320.36,3,1,0,163170.32
6655,554,0,1,44,7,85304.27,1,1,1,58076.52
12039,597,1,0,46,4,0.0,2,1,0,58667.16
2368,557,1,1,48,10,0.0,2,1,1,185094.48
12307,597,0,0,53,4,88381.21,1,1,0,69384.71
4780,711,1,1,36,8,0.0,2,1,0,55207.41
12323,507,2,1,40,3,120105.43,1,1,0,92075.01
7992,685,0,0,40,7,0.0,2,1,0,103898.59
2950,734,1,0,37,0,152760.24,1,1,1,48990.5
5625,508,0,0,60,7,143262.04,1,1,1,129562.74
6971,554,0,0,44,9,135814.7,2,0,0,115091.38
8716,565,0,1,38,5,0.0,2,0,1,80630.32
10647,666,0,1,53,5,64646.7,1,1,0,128019.48
13208,350,2,1,39,0,109733.2,2,0,0,123602.11
1841,501,0,0,34,3,107747.57,1,1,0,9249.36
5986,527,1,0,35,8,0.0,1,1,0,98031.53
537,686,1,1,34,9,0.0,2,1,0,127569.8
2806,592,1,1,38,0,0.0,1,1,0,65986.48
5801,584,1,0,50,1,0.0,1,0,1,152567.75
5596,597,1,1,35,9,0.0,3,0,1,73181.39
7206,753,2,0,47,1,131160.85,1,1,0,197444.69
7343,643,0,1,34,7,0.0,2,0,1,100304.13
12533,546,2,0,52,1,106074.89,1,1,1,23548.45
7560,512,0,1,51,6,144953.31,1,1,1,165035.17
8096,671,0,0,38,6,132129.72,1,0,1,76068.95
11367,742,2,0,43,6,97067.69,1,0,1,60920.03
784,747,2,1,58,7,116313.57,1,1,1,190696.35
12249,645,2,1,43,9,140121.17,1,1,0,11302.7
1409,444,0,0,40,5,84350.07,1,1,0,143835.76
10729,535,2,1,38,8,127475.24,1,0,0,60775.76
154,614,0,0,43,6,0.0,2,1,1,109041.53
7806,680,0,0,25,4,123816.5,1,1,1,90162.35
3009,551,0,1,31,1,0.0,2,1,1,185105.44
1686,682,1,1,36,5,0.0,2,1,1,147758.51
11093,655,1,1,38,3,250898.09,3,0,1,81054.0
4014,641,2,0,51,2,117306.69,4,1,1,26912.72
7455,550,2,1,33,4,118400.91,1,0,1,13999.64
12913,666,0,1,53,5,64646.7,1,1,0,128019.48
3863,674,0,0,28,3,0.0,1,1,0,51536.99
2733,571,0,1,32,5,131354.25,1,1,0,125256.53
1895,776,0,0,29,7,178171.04,2,1,1,115818.51
5442,613,2,0,43,10,120481.69,1,0,0,94875.03
569,761,0,1,31,7,0.0,3,1,1,166698.18
6709,850,2,0,66,0,127120.62,1,0,1,118929.64
5854,481,0,0,34,5,0.0,2,1,1,125253.46
1816,531,0,1,29,3,114590.58,1,0,0,75585.48
10257,850,2,0,47,10,134381.52,1,0,0,26812.89
8319,650,1,0,50,7,129667.77,1,0,0,42028.16
3394,466,0,1,29,6,0.0,2,1,1,2797.27
3327,802,1,1,40,5,0.0,2,1,1,175043.69
15895,548,0,0,32,2,172448.77,1,1,0,188083.77
6102,642,1,0,36,6,0.0,2,1,1,97938.59
2975,487,0,1,37,6,0.0,2,1,1,126477.41
980,594,0,1,27,0,197041.8,1,0,0,151912.49
10492,477,0,0,57,9,114023.64,2,1,1,71167.17
190,715,0,0,41,8,56214.85,2,0,0,92982.61
9331,605,2,1,19,8,166133.28,1,1,1,107994.99
5088,543,0,1,42,4,89838.71,3,1,0,85983.54
699,742,2,1,33,0,181656.51,1,1,1,107667.91
15549,569,2,1,35,2,109196.66,3,1,0,109393.19
606,699,0,1,53,4,0.0,2,0,1,111307.98
12468,729,2,1,39,6,127415.85,1,1,1,184977.2
301,616,1,0,36,6,132311.71,1,0,0,15462.84
14832,643,2,0,45,2,150842.93,1,0,1,2319.96
3420,680,0,1,31,1,0.0,2,1,1,3148.2
15617,494,1,0,41,2,69974.66,2,1,0,188426.13
1060,490,1,0,48,8,155413.06,1,1,0,187921.3
14056,592,1,1,38,0,0.0,1,1,0,65986.48
15757,591,0,0,56,9,128882.49,1,1,1,196241.94
10757,620,0,0,70,3,87926.24,2,1,0,33350.26
3444,436,1,1,43,5,0.0,2,1,1,35687.43
1069,844,0,1,40,7,113348.14,1,1,0,31904.31
10716,552,2,1,50,4,121175.56,1,1,0,117505.07
2205,509,1,1,38,2,0.0,1,0,0,168460.12
9435,685,2,1,38,4,111798.06,2,1,1,102184.66
7339,499,1,0,42,0,147187.84,1,1,1,14868.94
8208,711,0,0,29,3,130181.47,2,1,0,31811.44
7679,647,1,1,32,9,80958.36,1,1,1,128590.73
11312,633,1,1,63,4,114552.6,1,1,0,73856.28
13503,532,0,1,43,9,0.0,2,0,0,190573.91
4642,446,2,1,25,3,136202.78,1,1,0,176743.51
7683,660,2,1,26,4,115021.76,1,0,1,162443.05
12946,576,2,0,71,6,140273.47,1,1,1,193135.25
9007,726,0,1,31,9,0.0,2,1,1,106117.3
7996,717,0,0,22,5,112465.06,1,1,1,92977.75
11259,743,1,1,41,7,0.0,1,1,0,163736.09
12740,762,2,1,34,4,88815.56,2,1,0,68562.26
5600,786,0,1,37,7,165896.22,2,1,1,66977.68
9151,614,0,1,49,1,0.0,2,1,0,192440.54
7022,493,0,1,54,3,167831.88,2,1,0,150159.95
14619,562,0,1,37,2,0.0,1,0,1,52525.15
4893,764,1,1,29,5,0.0,2,1,0,65868.28
225,670,0,1,37,4,170557.91,2,1,0,198252.88
14362,588,2,1,49,6,132623.76,3,1,0,36292.94
3354,695,0,0,36,2,0.0,2,0,1,167749.54
5895,738,2,1,37,7,140950.92,2,1,0,195333.98
10677,665,0,1,52,3,0.0,1,1,0,116137.01
8754,776,0,0,43,4,0.0,2,0,1,162137.5
3436,571,0,1,41,8,0.0,1,1,1,63736.17
14565,680,0,0,24,10,0.0,3,1,0,154971.63
14373,608,1,0,28,4,0.0,2,1,0,10899.63
1693,554,1,0,34,8,0.0,1,0,1,106981.03
6893,578,0,1,50,5,151215.34,2,1,0,169804.4
1045,588,1,1,34,6,121132.26,2,1,0,86460.28
3446,649,0,1,37,9,87374.88,2,1,1,247.36
12757,798,1,0,58,9,0.0,2,0,0,119071.56
8050,707,0,1,33,2,0.0,2,0,0,130866.95
9146,672,2,1,40,4,89025.88,2,1,0,188892.19
15894,598,0,1,60,4,0.0,1,1,0,197727.14
10927,779,2,0,37,2,128389.63,1,1,1,6589.16
11296,745,2,0,28,1,111071.36,1,1,0,73275.96
4735,725,0,1,43,2,165896.0,2,1,0,130795.52
4496,701,0,0,42,6,86167.82,1,1,0,153342.38
1218,706,0,0,23,5,0.0,1,0,0,164128.41
13446,621,1,1,53,9,170491.84,1,1,0,35588.07
13703,592,1,1,38,0,0.0,1,1,0,65986.48
6015,615,1,1,59,4,155766.05,1,1,1,110275.17
9719,516,2,0,47,9,128298.74,1,0,0,149614.17
3987,633,0,1,37,7,141546.35,1,1,1,124830.11
4911,407,1,1,37,1,0.0,1,1,1,49161.12
9492,732,2,0,48,4,102962.62,1,1,0,120852.85
4493,825,1,0,32,1,0.0,2,1,1,42935.15
6944,850,2,1,36,7,102800.72,1,1,1,87352.43
5699,684,0,1,35,6,135871.5,1,1,1,87219.41
8352,587,2,0,49,7,155393.98,2,1,0,13308.2
12259,616,2,0,43,7,95984.21,1,0,1,115262.54
13992,405,0,1,39,10,0.0,1,1,0,160810.85
956,807,1,0,43,0,0.0,2,0,1,85523.24
11983,480,0,0,40,7,0.0,1,1,0,170332.67
11426,475,0,0,46,10,0.0,2,0,0,122953.0
2869,524,0,1,22,9,0.0,2,1,0,74405.34
11969,562,2,0,39,6,130565.02,1,1,0,9854.72
4433,674,0,1,26,6,166257.96,1,1,1,149369.41
4973,617,0,0,24,4,137295.19,2,1,1,91195.12
14207,587,2,1,46,9,107850.82,1,1,0,139431.0
2961,616,1,1,31,7,76665.71,2,1,1,163809.08
14172,544,2,1,44,2,108895.93,1,0,0,69228.2
2200,701,0,1,37,8,130091.5,1,1,1,120031.29
98,710,1,1,22,8,0.0,2,0,0,99645.04
15692,662,2,1,59,2,104568.41,1,1,0,8059.44
2557,837,0,1,26,4,89900.24,2,1,0,175477.03
11375,750,1,0,33,3,161801.47,1,0,1,153288.97
8445,683,0,0,26,7,0.0,2,1,0,86619.77
12115,474,0,1,33,5,0.0,2,1,0,181945.52
4199,628,1,0,39,8,107553.33,1,1,0,117523.41
9637,790,0,0,31,2,151290.16,1,1,1,172437.12
5539,614,1,1,39,3,151914.93,1,0,0,56459.45
1648,698,2,0,40,8,150777.1,1,1,0,114732.62
12874,756,2,0,60,3,115924.89,1,1,0,93524.19
12915,586,0,0,28,5,0.0,3,1,0,170487.4
12183,650,0,0,64,7,142028.36,1,1,0,32275.09
9888,637,0,0,21,10,125712.2,1,0,0,175072.47
11383,739,2,1,45,7,102703.62,1,0,1,147802.94
6197,581,2,0,54,2,152508.99,1,1,0,187597.98
6295,535,1,0,50,1,140292.58,3,0,0,69531.22
4499,536,2,0,44,4,121898.82,1,0,0,131007.18
1154,538,1,1,39,2,122773.5,2,1,1,58467.08
2255,478,1,1,43,1,0.0,2,1,1,197916.43
15151,749,1,0,46,9,66582.81,1,1,0,78753.12
9874,720,0,1,44,4,0.0,2,1,0,163471.01
3170,850,2,0,35,2,80931.75,1,0,0,12639.67
7400,762,2,1,35,1,117458.51,1,0,1,178361.48
10248,747,0,0,45,1,114959.12,1,1,0,189362.39
7158,434,2,1,55,8,109339.17,2,1,0,96405.88
12282,716,0,0,44,3,109528.28,1,1,0,27341.63
15713,693,2,0,41,9,181461.48,3,1,1,187929.43
3108,560,1,0,28,1,0.0,2,1,1,120880.72
4548,635,0,0,58,1,0.0,1,1,1,58907.08
11915,618,0,0,42,2,0.0,4,0,0,111097.39
14589,783,1,1,38,1,0.0,3,1,1,80178.54
5423,794,0,1,35,6,0.0,2,1,1,68730.91
15232,698,2,1,56,1,112414.81,2,0,0,93982.02
2049,720,0,0,45,1,102882.4,2,1,1,35633.15
13168,697,0,0,42,1,0.0,1,1,0,1262.83
11835,703,1,0,45,1,0.0,1,1,0,182784.11
9208,726,0,0,44,2,0.0,2,1,1,26733.86
8815,637,2,1,43,1,135645.29,2,0,1,101382.86
14681,637,0,0,48,7,130806.99,2,1,1,132005.85
15608,637,2,1,51,1,104682.83,1,1,0,55266.96
14075,665,1,0,42,2,156371.61,2,0,1,156774.94
262,557,0,0,32,6,184686.41,2,1,0,14956.44
13922,665,2,0,45,5,155447.65,2,1,0,51871.95
11561,642,2,0,39,8,128264.03,1,1,0,61792.76
4061,529,1,1,31,6,0.0,1,1,0,10625.91
5534,658,0,0,29,8,0.0,2,0,1,130461.09
14486,493,0,1,54,3,167831.88,2,1,0,150159.95
14257,628,2,0,51,10,115280.49,2,0,0,12628.61
6616,606,1,1,33,8,0.0,2,1,1,63176.77
8120,523,0,1,45,5,0.0,2,1,1,121428.2
8155,799,1,1,38,2,0.0,2,1,1,59297.34
1802,683,1,0,24,8,98567.1,1,1,0,187987.01
4736,638,0,0,32,0,0.0,2,1,0,160129.99
15908,434,2,1,55,8,109339.17,2,1,0,96405.88
2385,623,0,1,27,4,120509.81,1,0,0,142170.44
6694,651,2,1,37,9,114453.58,1,0,1,175820.91
5759,679,2,0,37,8,77373.87,2,0,1,174873.09
1959,707,0,1,33,8,136678.52,1,1,0,54290.62
2976,729,0,1,39,4,121404.64,1,1,1,159618.17
8680,747,0,1,42,4,80214.36,1,1,0,115241.96
1843,587,0,0,36,1,134997.49,2,1,0,44688.08
1734,672,2,0,21,3,165878.76,2,1,1,164537.17
2911,649,0,0,52,8,49113.75,1,1,0,41858.43
11411,504,2,0,43,7,102365.49,1,1,0,194690.77
8338,602,1,0,42,1,138912.17,1,1,1,139494.75
13822,850,2,0,70,1,96947.58,3,1,0,62282.99
1986,845,2,0,41,2,81733.74,2,0,0,199761.29
9561,678,2,1,36,6,118448.15,2,1,0,53172.02
6546,781,0,1,20,0,125023.1,2,1,1,108301.45
14243,820,2,1,39,9,111336.89,1,1,0,16770.31
7098,621,2,1,51,4,109978.83,1,0,0,177740.58
2811,695,1,0,34,9,0.0,2,1,1,67502.12
659,751,0,0,30,6,0.0,2,1,0,15766.1
9986,673,2,1,47,1,183579.54,2,0,1,34047.54
2511,679,2,0,34,7,121063.85,1,1,0,56984.58
11589,551,0,1,52,1,0.0,1,0,0,63584.55
4282,487,0,0,53,10,89550.85,1,0,1,90076.85
9339,665,1,1,29,1,182781.74,2,1,1,63732.9
11464,687,2,0,47,1,91219.29,1,0,0,158845.49
8800,691,0,1,37,9,149405.18,1,1,1,146411.6
6287,690,1,1,32,2,76087.98,1,0,1,151822.66
15087,656,2,0,49,9,97092.87,1,1,0,74771.22
11774,559,1,1,67,9,125919.35,1,1,0,175910.95
1930,536,2,1,23,6,92366.72,2,1,0,120661.71
7125,746,0,0,32,4,0.0,2,1,1,72909.75
197,721,2,1,37,3,107720.64,1,1,1,158591.12
7777,711,0,0,21,0,82844.33,2,0,1,1408.68
2931,638,2,0,37,7,124513.66,2,1,0,158610.89
8004,615,0,1,45,5,0.0,2,1,1,164886.64
2327,644,0,1,30,5,44928.88,1,1,1,10771.46
4389,660,0,1,30,7,146301.31,1,0,0,96847.91
8958,573,0,1,52,8,0.0,2,0,1,178229.04
12688,750,2,0,52,6,107467.56,1,1,0,126233.18
4218,589,2,0,19,9,83495.11,1,1,1,143022.31
11447,443,0,0,35,9,108308.0,1,1,0,129031.19
202,516,1,1,50,5,0.0,1,0,1,146145.93
3510,534,0,1,35,2,81951.74,2,1,0,115668.53
4931,682,2,1,81,6,122029.15,1,1,1,50783.88
14582,576,2,0,71,6,140273.47,1,1,1,193135.25
5535,648,2,0,32,8,157138.99,3,1,0,190994.48
9925,694,0,0,38,5,195926.39,1,1,1,85522.84
5791,809,2,0,42,6,64497.94,3,0,1,182436.81
10969,748,0,0,49,7,29602.08,1,0,0,163550.58
1707,707,0,0,40,5,0.0,2,1,0,41052.82
5172,553,0,1,37,2,0.0,2,1,0,33877.29
5249,740,0,1,44,9,0.0,1,0,1,96528.0
13949,650,2,0,45,9,152367.21,3,1,0,150835.21
11666,656,1,0,34,6,59877.33,1,1,0,14032.62
6528,604,1,1,27,9,101352.78,1,0,0,30252.3
15689,599,1,0,28,4,126833.79,2,1,0,60843.09
5855,498,0,1,46,1,91857.66,1,1,0,101954.78
8164,681,1,1,38,2,99811.44,2,1,0,23531.5
854,675,0,0,57,8,0.0,2,0,1,95463.29
13877,492,2,0,52,8,125396.24,1,1,0,10014.72
14555,713,1,0,26,4,122857.46,2,1,0,144682.17
4737,791,0,1,36,6,111168.97,1,1,1,189969.91
12289,611,0,0,53,7,0.0,2,0,1,156495.39
10352,551,2,1,54,5,102994.04,1,1,0,176680.16
698,746,1,1,36,2,0.0,2,1,1,16436.56
11344,547,2,1,49,8,121537.71,2,1,0,46521.45
11191,756,0,1,62,3,0.0,1,1,1,11199.04
3696,595,0,0,39,7,120962.13,1,0,0,23305.01
1636,573,0,0,37,6,0.0,2,1,0,193995.37
7280,804,0,1,55,7,0.0,2,1,1,118752.6
7554,706,1,1,30,6,87609.68,2,0,0,137674.55
